dockernet-gaia1-1  | 4:18AM INF starting node with ABCI Tendermint in-process
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"7E918435C0CF53D808B9238DCD7010BEBFAAAB2565AE83B3D34CA372B2E0CF0C","parts":{"hash":"35E398D8813A7A6CB9358E952C0E73C011C0030C6820284765B99E6EC79FCE6E","total":1}},"height":632,"pol_round":-1,"round":0,"signature":"PO1ebwO7p3+7fAz7NAUTRQkPD49J2BOf9rU38wTHDzESOKX1v/KcGGKeMHrDSoGPlfjufq4sRj5QtQs2uepyBQ==","timestamp":"2023-07-14T04:28:51.943249617Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=7E918435C0CF53D808B9238DCD7010BEBFAAAB2565AE83B3D34CA372B2E0CF0C height=632 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=632 module=consensus num_txs=0 root=6A086D07D299549A4810ECC7B0777C9F51185E493F21C9F0A27ED3CB814AC59A
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205995uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=632 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B3432203231332032353420302032203139392032343120323533203838203131322032313220353920313739203137312031333620323230203732203138302031362031373620313937203231312033342032323420323420313237203137312036342031313820323239203739203137305D3A3237387D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=2AD5FE0002C7F1FD5870D43BB3AB88DC48B410B0C5D322E0187FAB4076E54FAA height=632 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=632 module=txindex
dockernet-gaia1-1  | 4:28AM INF Timed out dur=987.965385 height=633 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"8DEA6E7DBB800C1FE9D368A8F10436BB761E7847B7777555C031071D19F0B802","parts":{"hash":"A61607C6465878EAF112673BB9F0DF58AE31267453E84672EB3CB0D1458D031F","total":1}},"height":633,"pol_round":-1,"round":0,"signature":"tm0RZRVRzpjKvnSrx2YHYnzF05zkOAH1bCB+CYM0V7j6785ktSFfR3sh0wEUHZlSjbWOXWneLryPtaS+B4Q2DA==","timestamp":"2023-07-14T04:28:52.960120774Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=8DEA6E7DBB800C1FE9D368A8F10436BB761E7847B7777555C031071D19F0B802 height=633 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=633 module=consensus num_txs=0 root=2AD5FE0002C7F1FD5870D43BB3AB88DC48B410B0C5D322E0187FAB4076E54FAA
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205995uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=633 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B313536203230203435203333203536203130362032313920323231203234352031393020323534203532203937203233302031343420313820313137203132352031343620313335203133342031363220373620313135203233203320313020313534203337203130302031303520375D3A3237397D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=9C142D21386ADBDDF5BEFE3461E69012757D928786A24C7317030A9A25646907 height=633 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=633 module=txindex
dockernet-gaia1-1  | 4:28AM INF Timed out dur=985.6484 height=634 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"9BF9DD9FB771C73AEA2CA7D5CA8C11BBF7002F802500A8D556CE10ED98928DB1","parts":{"hash":"5D6E4133AA53E6B5DC0D85E5C5988C454B0A8C0AB7A70E5ADFAD09522A17B197","total":1}},"height":634,"pol_round":-1,"round":0,"signature":"xxoEV8ho94pQALttE3klWyaFQ8nFP1eSYlFXTr1/Rweak2LUHR2biudOz/Bup8Snz/5k3kkwB3p5g0Rmv2liBg==","timestamp":"2023-07-14T04:28:53.979103563Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=9BF9DD9FB771C73AEA2CA7D5CA8C11BBF7002F802500A8D556CE10ED98928DB1 height=634 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=634 module=consensus num_txs=0 root=9C142D21386ADBDDF5BEFE3461E69012757D928786A24C7317030A9A25646907
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205995uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=634 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B3133362031323020393520313734203438203631203135203137322036372034332031352032343120313838203536203832203635203236203231312034322034302031323920323232203131362032372031313120313536203131302031383820323337203630203132342038345D3A3237417D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=88785FAE303D0FAC432B0FF1BC3852411AD32A2881DE741B6F9C6EBCED3C7C54 height=634 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=634 module=txindex
dockernet-gaia1-1  | 4:28AM INF Timed out dur=989.535803 height=635 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"D64BFEE67D19EDEDA795A44E442B6C5153A17E51CE41D4CC17E75780CD0FB55E","parts":{"hash":"73433C4ECF180A8130EB8A5A614BEF3DF42B9A4C7CC6ED2E3CAE6E8A2E361079","total":1}},"height":635,"pol_round":-1,"round":0,"signature":"5icRRiGuPnYSwqLNG5jRz9Pzb7Kf2B7RIcKGo+dHxYyXW3o6BJ54oc8mqGIwBrwGvJbhXIm5fQwXatGjtz7vCw==","timestamp":"2023-07-14T04:28:54.995199043Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=D64BFEE67D19EDEDA795A44E442B6C5153A17E51CE41D4CC17E75780CD0FB55E height=635 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=635 module=consensus num_txs=0 root=88785FAE303D0FAC432B0FF1BC3852411AD32A2881DE741B6F9C6EBCED3C7C54
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205995uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=635 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B32303320313431203138332032303520323337203434203233372031313720313734203233372031363720313231203138352032313320343220323434203131302032323820323031203631203136372032343820383720373320323432203631203131312031353920323031203020323232203131305D3A3237427D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=CB8DB7CDED2CED75AEEDA779B9D52AF46EE4C93DA7F85749F23D6F9FC900DE6E height=635 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=635 module=txindex
dockernet-gaia1-1  | 4:28AM INF Timed out dur=991.25704 height=636 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"31FF9C8CD755174BB6BA772026A91711ABDBA27A7C891F72DBDF65125596CF4C","parts":{"hash":"6F79043EED7F5BBD6E46392B59D5E969455C9661913286DAF6A726536F7204B2","total":1}},"height":636,"pol_round":-1,"round":0,"signature":"rmIervzLj0P35Y0zCde64NFu9f2e2Xj4Ca/IjN7XQp4i6viXRw9n7doX3M6iRy+eWJEBxZcD4HsIxX24BtbVAg==","timestamp":"2023-07-14T04:28:56.00951325Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=31FF9C8CD755174BB6BA772026A91711ABDBA27A7C891F72DBDF65125596CF4C height=636 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=636 module=consensus num_txs=0 root=CB8DB7CDED2CED75AEEDA779B9D52AF46EE4C93DA7F85749F23D6F9FC900DE6E
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205996uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=636 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B3130302031383620323430203135203132312031343520313233203231372039362031343920393020343820313036203136203131332031343420383620323333203135382032323620323720383220313535203137392031313420323332203231332031393520313733203630203133322039395D3A3237437D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=64BAF00F79917BD960955A306A10719056E99EE21B529BB372E8D5C3AD3C8463 height=636 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=636 module=txindex
dockernet-gaia1-1  | 4:28AM INF Timed out dur=984.609288 height=637 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"F9DE4BC6070BD1686432F466146B0E07D28532E389E375265D85B18FD617D1EE","parts":{"hash":"CDA9B3A3A6C9EB173EA0EC08C3801C3E0691762CB247C8838333A87A4E384CF9","total":1}},"height":637,"pol_round":-1,"round":0,"signature":"x50O6hm4wg7a0QGCqosqJkZdym7Zwv8OzBw9G372iSDkEEhQtIsrIe9fIjF+Hd8dsPTx+nnJuLY6GJLvMrnWDQ==","timestamp":"2023-07-14T04:28:57.026774164Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=F9DE4BC6070BD1686432F466146B0E07D28532E389E375265D85B18FD617D1EE height=637 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=637 module=consensus num_txs=0 root=64BAF00F79917BD960955A306A10719056E99EE21B529BB372E8D5C3AD3C8463
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205996uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=637 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B3220313733203439203734203235342032312031363020313130203132382039332031393820313420333220323531203933203130322032303820313739203938203439203134382034203234372031373020393720313334203834203130352038362033203432203235335D3A3237447D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=02AD314AFE15A06E805DC60E20FB5D66D0B362319404F7AA6186546956032AFD height=637 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=637 module=txindex
dockernet-gaia1-1  | 4:28AM INF Timed out dur=991.362136 height=638 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"B49DD1D762F4B278BE5472D48853991A48DE590B1289E7D08C6C133EC516C0BD","parts":{"hash":"D7862E2BB8ED2BCE5D1FAE2CAEA07D0F6B33513DA92630C2822F3E6A475C705B","total":1}},"height":638,"pol_round":-1,"round":0,"signature":"VCoz7QpkpXKQRO4ggiafGhEy24U7WM9K3SDc/8+xg1g3h1RXCh8AKCRTh7sx3f9W0tILpgJijnqkFlupBo2QCA==","timestamp":"2023-07-14T04:28:58.040887534Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=B49DD1D762F4B278BE5472D48853991A48DE590B1289E7D08C6C133EC516C0BD height=638 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=638 module=consensus num_txs=0 root=02AD314AFE15A06E805DC60E20FB5D66D0B362319404F7AA6186546956032AFD
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205996uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF executed block height=638 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B37312031333320323534203839203535203133312035362032353220313420323235203230322032303720323533203131352031343020313638203820373720323334203535203920363920333720323534203233332038382031323020313038203138342031373520313036203139395D3A3237457D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=4785FE59378338FC0EE1CACFFD738CA8084DEA37094525FEE958786CB8AF6AC7 height=638 module=state num_txs=0
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=638 module=txindex
dockernet-gaia1-1  | 4:28AM INF client state updated client-id=07-tendermint-0 height=0-412 module=x/ibc/client
dockernet-gaia1-1  | 4:28AM INF packet received dst_channel=channel-1 dst_port=icahost module=x/ibc/channel sequence=8 src_channel=channel-2 src_port=icacontroller-GAIA.DELEGATION
dockernet-gaia1-1  | 4:28AM INF acknowledgement written dst_channel=channel-1 dst_port=icahost module=x/ibc/channel sequence=8 src_channel=channel-2 src_port=icacontroller-GAIA.DELEGATION
dockernet-gaia1-1  | 4:28AM INF client state updated client-id=07-tendermint-0 height=0-412 module=x/ibc/client
dockernet-gaia1-1  | 4:28AM INF packet received dst_channel=channel-1 dst_port=icahost module=x/ibc/channel sequence=8 src_channel=channel-2 src_port=icacontroller-GAIA.DELEGATION
dockernet-gaia1-1  | 4:28AM INF acknowledgement written dst_channel=channel-1 dst_port=icahost module=x/ibc/channel sequence=8 src_channel=channel-2 src_port=icacontroller-GAIA.DELEGATION
dockernet-gaia1-1  | 4:28AM INF Timed out dur=985.954455 height=639 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:28AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"B3EF7A245577C14A4A9BBAE8B5237D719D33709ED3AF87BDEEA3E1BC3C77E81C","parts":{"hash":"DA7C314CFBD4FB0D38312E2126489695C520266FD203856443EF434C8B184618","total":1}},"height":639,"pol_round":-1,"round":0,"signature":"YttG3nmlRHLwAu04Y+WCMjA8eaMIxA1CCOAATdEiBg40lHmgZ/EjuXVM5z2OazezZ5PHzFU9o55nLMFw+L0vBQ==","timestamp":"2023-07-14T04:28:59.061867131Z"}
dockernet-gaia1-1  | 4:28AM INF received complete proposal block hash=B3EF7A245577C14A4A9BBAE8B5237D719D33709ED3AF87BDEEA3E1BC3C77E81C height=639 module=consensus
dockernet-gaia1-1  | 4:28AM INF finalizing commit of block hash={} height=639 module=consensus num_txs=1 root=4785FE59378338FC0EE1CACFFD738CA8084DEA37094525FEE958786CB8AF6AC7
dockernet-gaia1-1  | 4:28AM INF minted coins from module account amount=205996uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:28AM INF client state updated client-id=07-tendermint-0 height=0-412 module=x/ibc/client
dockernet-gaia1-1  | 4:28AM INF packet received dst_channel=channel-1 dst_port=icahost module=x/ibc/channel sequence=8 src_channel=channel-2 src_port=icacontroller-GAIA.DELEGATION
dockernet-gaia1-1  | 4:28AM INF acknowledgement written dst_channel=channel-1 dst_port=icahost module=x/ibc/channel sequence=8 src_channel=channel-2 src_port=icacontroller-GAIA.DELEGATION
dockernet-gaia1-1  | 4:28AM INF executed block height=639 module=state num_invalid_txs=0 num_valid_txs=1
dockernet-gaia1-1  | 4:28AM INF commit synced commit=436F6D6D697449447B5B31303320323131203132312036302031363820323132203820313933203138392032303720323031203139203239203232342034203135322031302031302038203135342031383920313231203132203931203338203931203231362032303820373320323039203134203136355D3A3237467D
dockernet-gaia1-1  | 4:28AM INF committed state app_hash=67D3793CA8D408C1BDCFC9131DE004980A0A089ABD790C5B265BD8D049D10EA5 height=639 module=state num_txs=1
dockernet-gaia1-1  | 4:28AM INF indexed block exents height=639 module=txindex
dockernet-gaia1-1  | 4:29AM INF Timed out dur=964.993087 height=640 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:29AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"7B48917D928C1934F30B87F2E9A9E07BCD2C7F12066C3BB44E6A235126073808","parts":{"hash":"D142749F391213CC443EC4B3D186D9C95A88076B366EAF4D5100877F5C4C3087","total":1}},"height":640,"pol_round":-1,"round":0,"signature":"dlt5VFIFjkNbYIYbhFXHCh4ZfpGCeAoUBwBNRNcVDvzElpcrGl/KuzLNldTUKXUm2sGKCQGxv3F+jel33Xv+DA==","timestamp":"2023-07-14T04:29:00.083506761Z"}
dockernet-gaia1-1  | 4:29AM INF received complete proposal block hash=7B48917D928C1934F30B87F2E9A9E07BCD2C7F12066C3BB44E6A235126073808 height=640 module=consensus
dockernet-gaia1-1  | 4:29AM INF finalizing commit of block hash={} height=640 module=consensus num_txs=0 root=67D3793CA8D408C1BDCFC9131DE004980A0A089ABD790C5B265BD8D049D10EA5
dockernet-gaia1-1  | 4:29AM INF minted coins from module account amount=205996uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:29AM INF executed block height=640 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:29AM INF commit synced commit=436F6D6D697449447B5B3133392031363320323134203138302032353220323230203720313320382031313820313230203139342032333620313435203135392031363720323037203231312031373720313437203136302032343020313432203930203139352031363820343520313520313035203534203135392031385D3A3238307D
dockernet-gaia1-1  | 4:29AM INF committed state app_hash=8BA3D6B4FCDC070D087678C2EC919FA7CFD3B193A0F08E5AC3A82D0F69369F12 height=640 module=state num_txs=0
dockernet-gaia1-1  | 4:29AM INF indexed block exents height=640 module=txindex
dockernet-gaia1-1  | 4:29AM INF Timed out dur=993.20977 height=641 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:29AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"3398B995C0D6FAD8407EE5FFED0DB5E07706DAE0B23E22EDE95B65BE9ADAC198","parts":{"hash":"93168991E98A49BAE42EA6BEF0EA7323789689DADD5E2B8D6458C81D22FCDF74","total":1}},"height":641,"pol_round":-1,"round":0,"signature":"AJs3NeYayR4V9SXBTKuuEYT/Jj4qRHvB6WCbCgkFRUxGjzNsHVVr86mQYLlxaRCyL3NTT0MP2i5IGUwStSuUBw==","timestamp":"2023-07-14T04:29:01.093277678Z"}
dockernet-gaia1-1  | 4:29AM INF received complete proposal block hash=3398B995C0D6FAD8407EE5FFED0DB5E07706DAE0B23E22EDE95B65BE9ADAC198 height=641 module=consensus
dockernet-gaia1-1  | 4:29AM INF finalizing commit of block hash={} height=641 module=consensus num_txs=0 root=8BA3D6B4FCDC070D087678C2EC919FA7CFD3B193A0F08E5AC3A82D0F69369F12
dockernet-gaia1-1  | 4:29AM INF minted coins from module account amount=205996uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:29AM INF executed block height=641 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:29AM INF commit synced commit=436F6D6D697449447B5B333720343120313031203133203234382039382032372032323620393920313934203736203135372031373520313639203136322038382031352031303920313933203120323235203232352035203235332031313920343720323034203131312034322031383220313234203233365D3A3238317D
dockernet-gaia1-1  | 4:29AM INF committed state app_hash=2529650DF8621BE263C24C9DAFA9A2580F6DC101E1E105FD772FCC6F2AB67CEC height=641 module=state num_txs=0
dockernet-gaia1-1  | 4:29AM INF indexed block exents height=641 module=txindex
dockernet-gaia1-1  | 4:29AM INF Timed out dur=988.037589 height=642 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:29AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"0BB1240D29DA2DD4F045D11932684964F539AC77B480AB71DF271E551656FF49","parts":{"hash":"D0F1DC8DF2245C586198776445D8DA72A809A5AB89094086A7A9B4BFA47111FE","total":1}},"height":642,"pol_round":-1,"round":0,"signature":"2X5Ex69ZaqxZXz3CIrs0RHBWEj4j6wIZCkHoOzBPTLHHjHeRpakD5ssv+NAnFw8wznyWNry+r4BspinJHB0kAQ==","timestamp":"2023-07-14T04:29:02.106700543Z"}
dockernet-gaia1-1  | 4:29AM INF received complete proposal block hash=0BB1240D29DA2DD4F045D11932684964F539AC77B480AB71DF271E551656FF49 height=642 module=consensus
dockernet-gaia1-1  | 4:29AM INF finalizing commit of block hash={} height=642 module=consensus num_txs=0 root=2529650DF8621BE263C24C9DAFA9A2580F6DC101E1E105FD772FCC6F2AB67CEC
